"","Depart","Arrivee","HeureDepart","HeureArrivee","ALheure","Retard","EnsembleMessage","date"
"24","PARIS-ST-LAZARE","LE HAVRE","06h40","08h48","A l'heure",0,"","16 février 2024%"
"25","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","08h14","09h46","A l'heure",0,"","16 février 2024%"
"26","PARIS-ST-LAZARE","LE HAVRE","08h40","10h58","A l'heure",0,"","16 février 2024%"
"27","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","10h11","11h44","A l'heure",0,"","16 février 2024%"
"28","PARIS-ST-LAZARE","LE HAVRE","10h40","12h58","A l'heure",0,"","16 février 2024%"
"29","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","12h12","13h50","A l'heure",0,"","16 février 2024%"
"30","PARIS-ST-LAZARE","LE HAVRE","12h39","14h58","A l'heure",0,"","16 février 2024%"
"31","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","16h11","17h47","A l'heure",0,"","16 février 2024%"
"32","PARIS-ST-LAZARE","LE HAVRE","16h40","18h58","A l'heure",0,"","16 février 2024%"
"33","PARIS-ST-LAZARE","LE HAVRE","17h40","20h00","A l'heure",0,"","16 février 2024%"
"34","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h49","19h25","Non",8,"","16 février 2024%"
"35","PARIS-ST-LAZARE","VERNON-GIVERNY","17h52","18h58","Non",7,"Conséquence de la découverte d'un bagage abandonné à bord du train n°3116","16 février 2024%"
"36","PARIS-ST-LAZARE","VERNON-GIVERNY","18h21","19h29","A l'heure",0,"","16 février 2024%"
"37","PARIS-ST-LAZARE","LE HAVRE","18h40","21h00","A l'heure",0,"","16 février 2024%"
"38","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h50","20h26","A l'heure",0,"","16 février 2024%"
"39","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","19h11","20h47","A l'heure",0,"","16 février 2024%"
"40","PARIS-ST-LAZARE","LE HAVRE","20h40","22h55","A l'heure",0,"","16 février 2024%"
"41","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","21h12","22h44","A l'heure",0,"","16 février 2024%"
"42","CAEN","PARIS-ST-LAZARE","04h59","07h15","A l'heure",0,"","16 février 2024%"
"43","CAEN","PARIS-ST-LAZARE","06h09","08h19","A l'heure",0,"","16 février 2024%"
"44","SERQUIGNY","PARIS-ST-LAZARE","06h57","08h50","Non",44,"","16 février 2024%"
"45","CHERBOURG","PARIS-ST-LAZARE","05h49","08h58","Non",13,"Arrêts supplémentaires en gare de Serquigny, Évreux et Mantes en raison du retard du train n°851024","16 février 2024%"
"46","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","07h25","09h38","Non",12,"","16 février 2024%"
"47","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","10h22","12h32","A l'heure",0,"","16 février 2024%"
"48","CHERBOURG","PARIS-ST-LAZARE","10h48","14h02","A l'heure",0,"","16 février 2024%"
"49","CHERBOURG","PARIS-ST-LAZARE","12h48","15h56","Non",16,"","16 février 2024%"
"50","CAEN","PARIS-ST-LAZARE","14h25","16h31","A l'heure",0,"","16 février 2024%"
"51","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","17h34","18h55","A l'heure",0,"","16 février 2024%"
"52","CAEN","PARIS-ST-LAZARE","16h57","19h01","A l'heure",0,"","16 février 2024%"
"53","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","17h22","19h30","A l'heure",0,"","16 février 2024%"
"54","CHERBOURG","PARIS-ST-LAZARE","16h47","19h56","A l'heure",0,"","16 février 2024%"
"55","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","20h35","21h53","A l'heure",0,"","16 février 2024%"
"56","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","20h25","22h32","A l'heure",0,"","16 février 2024%"
"57","CHERBOURG","PARIS-ST-LAZARE","19h32","22h51","A l'heure",0,"","16 février 2024%"
"58","PARIS-ST-LAZARE","CHERBOURG","06h12","09h36","Non",7,"","16 février 2024%"
"59","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","07h27","09h40","A l'heure",0,"","16 février 2024%"
"60","PARIS-ST-LAZARE","CAEN","08h29","10h36","A l'heure",0,"","16 février 2024%"
"61","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","12h30","14h37","A l'heure",0,"","16 février 2024%"
"62","PARIS-ST-LAZARE","CHERBOURG","12h59","16h06","A l'heure",0,"","16 février 2024%"
"63","PARIS-ST-LAZARE","CAEN","13h56","16h02","A l'heure",0,"","16 février 2024%"
"64","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","15h09","16h24","A l'heure",0,"","16 février 2024%"
"65","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","16h08","18h20","A l'heure",0,"","16 février 2024%"
"66","PARIS-ST-LAZARE","SERQUIGNY","16h30","18h16","A l'heure",0,"","16 février 2024%"
"67","PARIS-ST-LAZARE","CHERBOURG","16h59","20h16","A l'heure",0,"","16 février 2024%"
"68","PARIS-ST-LAZARE","SERQUIGNY","17h30","19h20","A l'heure",0,"","16 février 2024%"
"69","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","18h08","20h24","Non",11,"","16 février 2024%"
"70","PARIS-ST-LAZARE","SERQUIGNY","18h30","20h20","A l'heure",0,"","16 février 2024%"
"71","PARIS-ST-LAZARE","CHERBOURG","18h59","22h20","A l'heure",0,"","16 février 2024%"
"72","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","19h30","20h49","A l'heure",0,"","16 février 2024%"
"73","PARIS-ST-LAZARE","CAEN","19h59","21h53","A l'heure",0,"","16 février 2024%"
"74","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","20h08","22h16","A l'heure",0,"","16 février 2024%"
"75","PARIS-ST-LAZARE","CHERBOURG","20h59","00h05","A l'heure",0,"","16 février 2024%"
"76","ARGENTAN","PARIS-VAUGIRARD","06h12","08h16","A l'heure",0,"","16 février 2024%"
"77","GRANVILLE","PARIS-MONTPARNASSE","05h56","09h17","A l'heure",0,"","16 février 2024%"
"78","GRANVILLE","PARIS-MONTPARNASSE","09h00","12h06","A l'heure",0,"","16 février 2024%"
"79","GRANVILLE","PARIS-MONTPARNASSE","18h50","22h06","Non",6,"","16 février 2024%"
"80","PARIS-MONTPARNASSE","GRANVILLE","13h54","17h00","A l'heure",0,"","16 février 2024%"
"81","PARIS-MONTPARNASSE","GRANVILLE","16h13","19h31","A l'heure",0,"","16 février 2024%"
"82","PARIS-VAUGIRARD","GRANVILLE","17h13","20h39","A l'heure",0,"","16 février 2024%"
"83","PARIS-MONTPARNASSE","ARGENTAN","18h13","20h24","A l'heure",0,"","16 février 2024%"
"84","PARIS-MONTPARNASSE","GRANVILLE","19h43","23h05","A l'heure",0,"","16 février 2024%"
"85","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","07h12","08h48","A l'heure",0,"","17 février 2024%"
"86","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","08h05","09h48","A l'heure",0,"","17 février 2024%"
"87","LE HAVRE","PARIS-ST-LAZARE","08h00","10h23","A l'heure",0,"","17 février 2024%"
"88","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","09h13","10h48","A l'heure",0,"","17 février 2024%"
"89","LE HAVRE","PARIS-ST-LAZARE","12h01","14h23","A l'heure",0,"","17 février 2024%"
"90","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","13h12","14h48","A l'heure",0,"","17 février 2024%"
"91","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","17h13","18h49","A l'heure",0,"","17 février 2024%"
"92","LE HAVRE","PARIS-ST-LAZARE","17h01","19h23","A l'heure",0,"","17 février 2024%"
"93","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","18h08","19h48","A l'heure",0,"","17 février 2024%"
"94","LE HAVRE","PARIS-ST-LAZARE","19h01","21h23","A l'heure",0,"","17 février 2024%"
"95","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","20h09","21h48","A l'heure",0,"","17 février 2024%"
"96","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","07h12","08h46","A l'heure",0,"","17 février 2024%"
"97","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","08h13","09h54","A l'heure",0,"","17 février 2024%"
"98","PARIS-ST-LAZARE","LE HAVRE","08h40","10h58","A l'heure",0,"","17 février 2024%"
"99","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","10h12","11h53","A l'heure",0,"","17 février 2024%"
"100","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","12h12","13h53","A l'heure",0,"","17 février 2024%"
"101","PARIS-ST-LAZARE","LE HAVRE","12h39","15h00","Non",15,"Présence de chèvres aux abords des voies entre Le Havre et St-Laurent-Gainneville","17 février 2024%"
"102","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h12","18h49","A l'heure",0,"","17 février 2024%"
"103","PARIS-ST-LAZARE","LE HAVRE","18h40","21h00","A l'heure",0,"","17 février 2024%"
"104","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","20h12","21h53","A l'heure",0,"","17 février 2024%"
"105","PARIS-ST-LAZARE","LE HAVRE","20h40","23h00","A l'heure",0,"","17 février 2024%"
"106","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","22h12","23h49","A l'heure",0,"","17 février 2024%"
"107","CAEN","PARIS-ST-LAZARE","06h56","09h03","A l'heure",0,"","17 février 2024%"
"108","CAEN","PARIS-ST-LAZARE","08h24","10h30","A l'heure",0,"","17 février 2024%"
"109","CHERBOURG","PARIS-ST-LAZARE","08h52","12h02","A l'heure",0,"","17 février 2024%"
"110","CHERBOURG","PARIS-ST-LAZARE","12h53","16h02","A l'heure",0,"","17 février 2024%"
"111","CAEN","PARIS-ST-LAZARE","14h24","16h30","A l'heure",0,"","17 février 2024%"
"112","CHERBOURG","PARIS-ST-LAZARE","18h53","22h02","A l'heure",0,"","17 février 2024%"
"113","PARIS-ST-LAZARE",NA,"08h28","10h38","A l'heure",0,"","17 février 2024%"
"114","PARIS-ST-LAZARE","CHERBOURG","08h59","12h08","Non",7,"Arrêts supplementaires en raison du mouvement social national des chefs de bord","17 février 2024%"
"115","PARIS-ST-LAZARE","CAEN","14h28","16h32","A l'heure",0,"","17 février 2024%"
"116","PARIS-ST-LAZARE","CHERBOURG","14h59","18h07","A l'heure",0,"","17 février 2024%"
"117","PARIS-ST-LAZARE",NA,"18h28","20h34","A l'heure",0,"","17 février 2024%"
"118","PARIS-ST-LAZARE","CHERBOURG","18h59","22h07","A l'heure",0,"","17 février 2024%"
"119","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h14","06h54","A l'heure",0,"","19 février 2024%"
"120","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h43","07h18","A l'heure",0,"","19 février 2024%"
"121","LE HAVRE","PARIS-ST-LAZARE","05h17","07h39","A l'heure",0,"","19 février 2024%"
"122","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h04","07h51","A l'heure",0,"","19 février 2024%"
"123","VERNON-GIVERNY","PARIS-ST-LAZARE","07h02","08h08","A l'heure",0,"","19 février 2024%"
"124","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h33","08h16","A l'heure",0,"","19 février 2024%"
"125","VERNON-GIVERNY","PARIS-ST-LAZARE","07h22","08h28","A l'heure",0,"","19 février 2024%"
"126","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h57","08h36","A l'heure",0,"","19 février 2024%"
"127","LE HAVRE","PARIS-ST-LAZARE","06h27","08h39","A l'heure",0,"","19 février 2024%"
"128","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","07h37","09h17","A l'heure",0,"","19 février 2024%"
"129","LE HAVRE","PARIS-ST-LAZARE","07h05","09h20","A l'heure",0,"","19 février 2024%"
"130","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","08h14","09h49","A l'heure",0,"","19 février 2024%"
"131","LE HAVRE","PARIS-ST-LAZARE","08h03","10h23","A l'heure",0,"","19 février 2024%"
"132","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","09h12","10h48","A l'heure",0,"","19 février 2024%"
"133","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","10h11","11h48","A l'heure",0,"","19 février 2024%"
"134","LE HAVRE","PARIS-ST-LAZARE","10h03","12h23","A l'heure",0,"","19 février 2024%"
"135","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","12h11","13h48","A l'heure",0,"","19 février 2024%"
"136","LE HAVRE","PARIS-ST-LAZARE","12h03","14h23","A l'heure",0,"","19 février 2024%"
"137","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","13h09","14h48","A l'heure",0,"","19 février 2024%"
"138","LE HAVRE","PARIS-ST-LAZARE","13h09","15h18","A l'heure",0,"","19 février 2024%"
"139","LE HAVRE","PARIS-ST-LAZARE","14h03","16h23","A l'heure",0,"","19 février 2024%"
"140","LE HAVRE","PARIS-ST-LAZARE","15h03","17h20","A l'heure",0,"","19 février 2024%"
"141","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","16h09","17h51","A l'heure",0,"","19 février 2024%"
"142","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","17h09","18h49","A l'heure",0,"","19 février 2024%"
"143","LE HAVRE","PARIS-ST-LAZARE","17h03","19h20","A l'heure",0,"","19 février 2024%"
"144","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","18h09","19h49","A l'heure",0,"","19 février 2024%"
"145","LE HAVRE","PARIS-ST-LAZARE","18h01","20h23","A l'heure",0,"","19 février 2024%"
"146","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","19h13","20h49","A l'heure",0,"","19 février 2024%"
"147","LE HAVRE","PARIS-ST-LAZARE","19h02","21h20","A l'heure",0,"","19 février 2024%"
"148","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","20h09","21h50","A l'heure",0,"","19 février 2024%"
"149","LE HAVRE","PARIS-ST-LAZARE","20h03","22h23","A l'heure",0,"","19 février 2024%"
"150","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","05h46","07h20","A l'heure",0,"","19 février 2024%"
"151","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","06h09","07h48","A l'heure",0,"","19 février 2024%"
"152","PARIS-ST-LAZARE","LE HAVRE","06h40","08h48","A l'heure",0,"","19 février 2024%"
"153","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","07h12","08h48","A l'heure",0,"","19 février 2024%"
"154","PARIS-ST-LAZARE","LE HAVRE","07h40","09h58","A l'heure",0,"","19 février 2024%"
"155","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","08h14","09h46","A l'heure",0,"","19 février 2024%"
"156","PARIS-ST-LAZARE","LE HAVRE","08h40","10h58","A l'heure",0,"","19 février 2024%"
"157","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","10h11","11h44","A l'heure",0,"","19 février 2024%"
"158","PARIS-ST-LAZARE","LE HAVRE","10h40","12h58","A l'heure",0,"","19 février 2024%"
"159","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","12h12","13h50","A l'heure",0,"","19 février 2024%"
"160","PARIS-ST-LAZARE","LE HAVRE","12h39","14h58","A l'heure",0,"","19 février 2024%"
"161","PARIS-ST-LAZARE","LE HAVRE","13h40","15h48","A l'heure",0,"","19 février 2024%"
"162","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","14h12","15h41","A l'heure",0,"","19 février 2024%"
"163","PARIS-ST-LAZARE","LE HAVRE","14h40","16h58","A l'heure",0,"","19 février 2024%"
"164","PARIS-ST-LAZARE","LE HAVRE","15h40","17h58","A l'heure",0,"","19 février 2024%"
"165","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","16h11","17h47","A l'heure",0,"","19 février 2024%"
"166","PARIS-ST-LAZARE","LE HAVRE","16h40","18h58","A l'heure",0,"","19 février 2024%"
"167","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","16h50","18h31","A l'heure",0,"","19 février 2024%"
"168","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h12","18h50","A l'heure",0,"","19 février 2024%"
"169","PARIS-ST-LAZARE","LE HAVRE","17h40","20h00","A l'heure",0,"","19 février 2024%"
"170","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h49","19h25","A l'heure",0,"","19 février 2024%"
"171","PARIS-ST-LAZARE","VERNON-GIVERNY","17h52","18h58","A l'heure",0,"","19 février 2024%"
"172","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h11","19h54","A l'heure",0,"","19 février 2024%"
"173","PARIS-ST-LAZARE","VERNON-GIVERNY","18h21","19h29","A l'heure",0,"","19 février 2024%"
"174","PARIS-ST-LAZARE","LE HAVRE","18h40","21h00","A l'heure",0,"","19 février 2024%"
"175","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h50","20h26","A l'heure",0,"","19 février 2024%"
"176","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","19h11","20h47","Non",34,"Intervention des forces de l'ordre en gare de Gaillon- Aubevoye","19 février 2024%"
"177","PARIS-ST-LAZARE","LE HAVRE","19h40","21h55","Non",11,"Retenu en gare de Vernon-Giverny en raison de l'intervention des forces de l'ordre sur le train n°13151 en gare de Gaillon-Aubevoye","19 février 2024%"
"178","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","20h12","21h49","A l'heure",0,"","19 février 2024%"
"179","PARIS-ST-LAZARE","LE HAVRE","20h40","22h55","A l'heure",0,"","19 février 2024%"
"180","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","21h12","22h44","A l'heure",0,"","19 février 2024%"
"181","SERQUIGNY","PARIS-ST-LAZARE","04h38","06h28","A l'heure",0,"","19 février 2024%"
"182","CAEN","PARIS-ST-LAZARE","04h59","07h15","A l'heure",0,"","19 février 2024%"
"183","SERQUIGNY","PARIS-ST-LAZARE","05h27","07h28","A l'heure",0,"","19 février 2024%"
"184","CAEN","PARIS-ST-LAZARE","06h09","08h19","A l'heure",0,"","19 février 2024%"
"185","SERQUIGNY","PARIS-ST-LAZARE","06h57","08h50","A l'heure",0,"","19 février 2024%"
"186","CHERBOURG","PARIS-ST-LAZARE","05h49","08h58","A l'heure",0,"","19 février 2024%"
"187","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","07h25","09h38","A l'heure",0,"","19 février 2024%"
"188","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","08h37","09h52","A l'heure",0,"","19 février 2024%"
"189","CHERBOURG","PARIS-ST-LAZARE","06h46","09h57","A l'heure",0,"","19 février 2024%"
"190","CAEN","PARIS-ST-LAZARE","08h25","10h32","A l'heure",0,"","19 février 2024%"
"191","CAEN","PARIS-ST-LAZARE","09h06","11h04","A l'heure",0,"","19 février 2024%"
"192","CHERBOURG","PARIS-ST-LAZARE","08h54","12h02","A l'heure",0,"","19 février 2024%"
"193","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","10h22","12h32","A l'heure",0,"","19 février 2024%"
"194","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","12h34","13h51","A l'heure",0,"","19 février 2024%"
"195","CHERBOURG","PARIS-ST-LAZARE","10h48","14h02","A l'heure",0,"","19 février 2024%"
"196","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","14h29","15h51","A l'heure",0,"","19 février 2024%"
"197","CHERBOURG","PARIS-ST-LAZARE","12h48","15h56","A l'heure",0,"","19 février 2024%"
"198","CAEN","PARIS-ST-LAZARE","14h25","16h31","A l'heure",0,"","19 février 2024%"
"199","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","16h28","17h48","A l'heure",0,"","19 février 2024%"
"200","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","17h34","18h55","A l'heure",0,"","19 février 2024%"
"201","CAEN","PARIS-ST-LAZARE","16h57","19h01","A l'heure",0,"","19 février 2024%"
"202","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","17h22","19h30","Non",33,"Retenu en gare d'Évreux suite au heurt d'un chevreuil entre Évreux et Bueil par un train de service","19 février 2024%"
"203","CHERBOURG","PARIS-ST-LAZARE","16h47","19h56","Non",9,"Retenu en gare d'Évreux suite au heurt d'un chevreuil entre Évreux et Bueil par un train de service","19 février 2024%"
"204","CHERBOURG","PARIS-ST-LAZARE","17h39","21h03","A l'heure",0,"","19 février 2024%"
"205","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","20h35","21h53","A l'heure",0,"","19 février 2024%"
"206","CHERBOURG","PARIS-ST-LAZARE","19h17","22h51","A l'heure",0,"","19 février 2024%"
"207","PARIS-ST-LAZARE","CHERBOURG","06h12","09h36","A l'heure",0,"","19 février 2024%"
"208","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","07h09","08h24","A l'heure",0,"","19 février 2024%"
"209","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","07h27","09h40","A l'heure",0,"","19 février 2024%"
"210","PARIS-ST-LAZARE","CAEN","08h29","10h36","A l'heure",0,"","19 février 2024%"
"211","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","09h10","10h24","A l'heure",0,"","19 février 2024%"
"212","PARIS-ST-LAZARE","CAEN","09h59","12h03","A l'heure",0,"","19 février 2024%"
"213","PARIS-ST-LAZARE","CHERBOURG","10h59","14h06","A l'heure",0,"","19 février 2024%"
"214","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","11h09","12h24","A l'heure",0,"","19 février 2024%"
"215","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","12h30","14h37","A l'heure",0,"","19 février 2024%"
"216","PARIS-ST-LAZARE","CHERBOURG","12h59","16h06","A l'heure",0,"","19 février 2024%"
"217","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","13h10","14h25","Non",12,"Panne d'un passage à niveau entre Le Havre et Bréauté- Beuzeville","19 février 2024%"
"218","PARIS-ST-LAZARE","CAEN","13h56","16h02","A l'heure",0,"","19 février 2024%"
"219","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","15h09","16h24","A l'heure",0,"","19 février 2024%"
"220","PARIS-ST-LAZARE","CHERBOURG","15h58","19h06","A l'heure",0,"","19 février 2024%"
"221","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","16h08","18h20","A l'heure",0,"","19 février 2024%"
"222","PARIS-ST-LAZARE","SERQUIGNY","16h30","18h16","A l'heure",0,"","19 février 2024%"
"223","PARIS-ST-LAZARE","CHERBOURG","16h59","20h16","A l'heure",0,"","19 février 2024%"
"224","PARIS-ST-LAZARE","CAEN","17h09","19h16","A l'heure",0,"","19 février 2024%"
"225","PARIS-ST-LAZARE","SERQUIGNY","17h30","19h20","A l'heure",0,"","19 février 2024%"
"226","PARIS-ST-LAZARE","CHERBOURG","17h59","21h15","A l'heure",0,"","19 février 2024%"
"227","PARIS-ST-LAZARE","CAEN","18h08","20h21","A l'heure",0,"","19 février 2024%"
"228","PARIS-ST-LAZARE","SERQUIGNY","18h30","20h20","A l'heure",0,"","19 février 2024%"
"229","PARIS-ST-LAZARE","CHERBOURG","18h59","22h20","A l'heure",0,"","19 février 2024%"
"230","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","19h08","21h23","A l'heure",0,"","19 février 2024%"
"231","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","19h30","20h49","A l'heure",0,"","19 février 2024%"
"232","PARIS-ST-LAZARE","CAEN","19h59","22h02","A l'heure",0,"","19 février 2024%"
"233","GRANVILLE","PARIS-VAUGIRARD","04h50","08h16","A l'heure",0,"","19 février 2024%"
"234","GRANVILLE","PARIS-MONTPARNASSE","05h56","09h17","A l'heure",0,"","19 février 2024%"
"235","GRANVILLE","PARIS-MONTPARNASSE","09h00","12h06","A l'heure",0,"","19 février 2024%"
"236","ARGENTAN","PARIS-VAUGIRARD","12h12","14h15","A l'heure",0,"","19 février 2024%"
"237","GRANVILLE","PARIS-MONTPARNASSE","11h56","15h06","A l'heure",0,"","19 février 2024%"
"238","GRANVILLE","PARIS-MONTPARNASSE","15h53","19h15","A l'heure",0,"","19 février 2024%"
"239","GRANVILLE","PARIS-MONTPARNASSE","18h50","22h06","A l'heure",0,"","19 février 2024%"
"240","PARIS-MONTPARNASSE","GRANVILLE","07h32","10h50","A l'heure",0,"","19 février 2024%"
"241","PARIS-MONTPARNASSE","ARGENTAN","09h45","11h43","A l'heure",0,"","19 février 2024%"
"242","PARIS-MONTPARNASSE","GRANVILLE","10h54","13h54","A l'heure",0,"","19 février 2024%"
"243","PARIS-MONTPARNASSE","GRANVILLE","13h54","17h00","A l'heure",0,"","19 février 2024%"
"244","PARIS-VAUGIRARD","GRANVILLE","17h13","20h39","A l'heure",0,"","19 février 2024%"
"245","PARIS-MONTPARNASSE","ARGENTAN","18h13","20h21","A l'heure",0,"","19 février 2024%"
