"","Depart","Arrivee","HeureDepart","HeureArrivee","ALheure","Retard","EnsembleMessage","date"
"90","PARIS-ST-LAZARE","CHERBOURG","18h59","22h07","A l'heure",0,"","01 janvier 2024%"
"91","PARIS-ST-LAZARE","CAEN","19h28","21h32","A l'heure",0,"","01 janvier 2024%"
"92","PARIS-ST-LAZARE","CAEN","19h59","21h53","A l'heure",0,"","01 janvier 2024%"
"93","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","20h28","22h34","A l'heure",0,"","01 janvier 2024%"
"94","PARIS-ST-LAZARE","CHERBOURG","20h59","00h08","A l'heure",0,"","01 janvier 2024%"
"95","PARIS-ST-LAZARE","CAEN","22h30","00h34","A l'heure",0,"","01 janvier 2024%"
"96","ARGENTAN","PARIS-MONTPARNASSE","06h39","08h37","A l'heure",0,"","01 janvier 2024%"
"97","GRANVILLE","PARIS-MONTPARNASSE","06h55","10h06","Non",19,"Conséquence du heurt d'un cheval par le train n°3405 entre Plaisir et Dreux","01 janvier 2024%"
"98","GRANVILLE","PARIS-MONTPARNASSE","09h00","12h06","A l'heure",0,"","01 janvier 2024%"
"99","GRANVILLE","PARIS-MONTPARNASSE","14h00","17h15","A l'heure",0,"","01 janvier 2024%"
"100","GRANVILLE","PARIS-MONTPARNASSE","15h53","19h15","A l'heure",0,"","01 janvier 2024%"
"101","GRANVILLE","PARIS-MONTPARNASSE","17h03","20h06","A l'heure",0,"","01 janvier 2024%"
"102","ARGENTAN","PARIS-MONTPARNASSE","19h34","21h32","Non",6,"","01 janvier 2024%"
"103","GRANVILLE","PARIS-MONTPARNASSE","18h43","22h06","A l'heure",0,"","01 janvier 2024%"
"104","GRANVILLE","PARIS-MONTPARNASSE","19h53","23h07","A l'heure",0,"","01 janvier 2024%"
"105","PARIS-MONTPARNASSE","GRANVILLE","08h53","12h04","Non",25,"","01 janvier 2024%"
"106","PARIS-MONTPARNASSE","GRANVILLE","09h27","12h43","Non",12,"Conséquence du heurt d'un cheval par le train n°3405 entre Plaisir et Dreux","01 janvier 2024%"
"107","PARIS-MONTPARNASSE","GRANVILLE","10h54","13h54","A l'heure",0,"","01 janvier 2024%"
"108","PARIS-MONTPARNASSE","GRANVILLE","13h54","17h00","A l'heure",0,"","01 janvier 2024%"
"109","PARIS-MONTPARNASSE","GRANVILLE","16h54","20h02","A l'heure",0,"","01 janvier 2024%"
"110","PARIS-MONTPARNASSE","GRANVILLE","19h53","23h05","A l'heure",0,"","01 janvier 2024%"
"111","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h14","06h54","A l'heure",0,"","02 janvier 2024%"
"112","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h43","07h18","A l'heure",0,"","02 janvier 2024%"
"113","LE HAVRE","PARIS-ST-LAZARE","05h17","07h39","A l'heure",0,"","02 janvier 2024%"
"114","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h04","07h51","A l'heure",0,"","02 janvier 2024%"
"115","VERNON-GIVERNY","PARIS-ST-LAZARE","07h02","08h08","A l'heure",0,"","02 janvier 2024%"
"116","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h33","08h16","A l'heure",0,"","02 janvier 2024%"
"117","VERNON-GIVERNY","PARIS-ST-LAZARE","07h22","08h28","A l'heure",0,"","02 janvier 2024%"
"118","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h57","08h36","Non",22,"","02 janvier 2024%"
"119","LE HAVRE","PARIS-ST-LAZARE","06h27","08h39","A l'heure",0,"","02 janvier 2024%"
"120","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","07h37","09h17","A l'heure",0,"","02 janvier 2024%"
"121","LE HAVRE","PARIS-ST-LAZARE","07h05","09h20","A l'heure",0,"","02 janvier 2024%"
"122","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","08h14","09h49","A l'heure",0,"","02 janvier 2024%"
"123","LE HAVRE","PARIS-ST-LAZARE","08h03","10h23","A l'heure",0,"","02 janvier 2024%"
"124","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","09h12","10h48","A l'heure",0,"","02 janvier 2024%"
"125","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","10h11","11h48","A l'heure",0,"","02 janvier 2024%"
"126","LE HAVRE","PARIS-ST-LAZARE","10h03","12h23","A l'heure",0,"","02 janvier 2024%"
"127","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","12h11","13h48","A l'heure",0,"","02 janvier 2024%"
"128","LE HAVRE","PARIS-ST-LAZARE","12h03","14h23","A l'heure",0,"","02 janvier 2024%"
"129","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","13h09","14h48","A l'heure",0,"","02 janvier 2024%"
"130","LE HAVRE","PARIS-ST-LAZARE","13h09","15h18","A l'heure",0,"","02 janvier 2024%"
"131","LE HAVRE","PARIS-ST-LAZARE","14h03","16h23","A l'heure",0,"","02 janvier 2024%"
"132","LE HAVRE","PARIS-ST-LAZARE","15h03","17h20","A l'heure",0,"","02 janvier 2024%"
"133","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","16h09","17h51","A l'heure",0,"","02 janvier 2024%"
"134","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","17h09","18h49","A l'heure",0,"","02 janvier 2024%"
"135","LE HAVRE","PARIS-ST-LAZARE","17h03","19h20","A l'heure",0,"","02 janvier 2024%"
"136","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","18h09","19h49","A l'heure",0,"","02 janvier 2024%"
"137","LE HAVRE","PARIS-ST-LAZARE","18h01","20h23","A l'heure",0,"","02 janvier 2024%"
"138","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","19h13","20h49","A l'heure",0,"","02 janvier 2024%"
"139","LE HAVRE","PARIS-ST-LAZARE","19h02","21h20","A l'heure",0,"","02 janvier 2024%"
"140","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","20h09","21h50","A l'heure",0,"","02 janvier 2024%"
"141","LE HAVRE","PARIS-ST-LAZARE","20h03","22h23","Non",48,"","02 janvier 2024%"
"142","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","05h46","07h20","Non",7,"","02 janvier 2024%"
"143","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","06h09","07h48","A l'heure",0,"","02 janvier 2024%"
"144","PARIS-ST-LAZARE","LE HAVRE","06h40","08h48","A l'heure",0,"","02 janvier 2024%"
"145","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","07h12","08h48","A l'heure",0,"","02 janvier 2024%"
"146","PARIS-ST-LAZARE","LE HAVRE","07h40","09h58","A l'heure",0,"","02 janvier 2024%"
"147","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","08h14","09h46","A l'heure",0,"","02 janvier 2024%"
"148","PARIS-ST-LAZARE","LE HAVRE","08h40","10h58","A l'heure",0,"","02 janvier 2024%"
"149","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","10h11","11h44","A l'heure",0,"","02 janvier 2024%"
"150","PARIS-ST-LAZARE","LE HAVRE","10h40","12h58","A l'heure",0,"","02 janvier 2024%"
"151","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","12h12","13h50","A l'heure",0,"","02 janvier 2024%"
"152","PARIS-ST-LAZARE","LE HAVRE","12h39","14h58","A l'heure",0,"","02 janvier 2024%"
"153","PARIS-ST-LAZARE","LE HAVRE","13h40","15h48","A l'heure",0,"","02 janvier 2024%"
"154","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","14h12","15h41","A l'heure",0,"","02 janvier 2024%"
"155","PARIS-ST-LAZARE","LE HAVRE","14h40","16h58","A l'heure",0,"","02 janvier 2024%"
"156","PARIS-ST-LAZARE","LE HAVRE","15h40","17h58","A l'heure",0,"","02 janvier 2024%"
"157","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","16h11","17h47","A l'heure",0,"","02 janvier 2024%"
"158","PARIS-ST-LAZARE","LE HAVRE","16h40","18h58","A l'heure",0,"","02 janvier 2024%"
"159","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","16h50","18h31","A l'heure",0,"","02 janvier 2024%"
"160","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h12","18h50","A l'heure",0,"","02 janvier 2024%"
"161","PARIS-ST-LAZARE","LE HAVRE","17h40","20h00","A l'heure",0,"","02 janvier 2024%"
"162","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h49","19h25","A l'heure",0,"","02 janvier 2024%"
"163","PARIS-ST-LAZARE","VERNON-GIVERNY","17h52","18h58","A l'heure",0,"","02 janvier 2024%"
"164","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h11","19h54","A l'heure",0,"","02 janvier 2024%"
"165","PARIS-ST-LAZARE","VERNON-GIVERNY","18h21","19h29","A l'heure",0,"","02 janvier 2024%"
"166","PARIS-ST-LAZARE","LE HAVRE","18h40","21h00","A l'heure",0,"","02 janvier 2024%"
"167","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h50","20h26","Non",6,"","02 janvier 2024%"
"168","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","19h11","20h47","A l'heure",0,"","02 janvier 2024%"
"169","PARIS-ST-LAZARE","LE HAVRE","19h40","21h55","A l'heure",0,"","02 janvier 2024%"
"170","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","20h12","21h49","A l'heure",0,"","02 janvier 2024%"
"171","PARIS-ST-LAZARE","LE HAVRE","20h40","22h55","A l'heure",0,"","02 janvier 2024%"
"172","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","21h12","22h44","A l'heure",0,"","02 janvier 2024%"
"173","SERQUIGNY","PARIS-ST-LAZARE","04h38","06h28","A l'heure",0,"","02 janvier 2024%"
"174","CAEN","PARIS-ST-LAZARE","04h59","07h15","A l'heure",0,"","02 janvier 2024%"
"175","SERQUIGNY","PARIS-ST-LAZARE","05h27","07h28","A l'heure",0,"","02 janvier 2024%"
"176","CAEN","PARIS-ST-LAZARE","06h09","08h19","A l'heure",0,"","02 janvier 2024%"
"177","SERQUIGNY","PARIS-ST-LAZARE","06h57","08h50","Non",10,"Conséquence de l'application d'une procédure de dépannage sur un train d'une autre ligne","02 janvier 2024%"
"178","CHERBOURG","PARIS-ST-LAZARE","05h49","08h58","Non",12,"Conséquence de l'application d'une procédure de dépannage sur un train d'une autre ligne","02 janvier 2024%"
"179","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","07h25","09h38","A l'heure",0,"","02 janvier 2024%"
"180","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","08h37","09h52","A l'heure",0,"","02 janvier 2024%"
"181","CHERBOURG","PARIS-ST-LAZARE","06h46","09h57","A l'heure",0,"","02 janvier 2024%"
"182","CAEN","PARIS-ST-LAZARE","08h25","10h32","A l'heure",0,"","02 janvier 2024%"
"183","CAEN","PARIS-ST-LAZARE","09h06","11h04","A l'heure",0,"","02 janvier 2024%"
"184","CHERBOURG","PARIS-ST-LAZARE","08h54","12h02","A l'heure",0,"","02 janvier 2024%"
"185","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","10h22","12h32","Non",19,"Conséquence de l'application d'une procédure de dépannage sur un train d'une autre ligne","02 janvier 2024%"
"186","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","12h34","13h51","A l'heure",0,"","02 janvier 2024%"
"187","CHERBOURG","PARIS-ST-LAZARE","10h48","14h02","A l'heure",0,"","02 janvier 2024%"
"188","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","14h29","15h51","A l'heure",0,"","02 janvier 2024%"
"189","CHERBOURG","PARIS-ST-LAZARE","12h48","15h56","A l'heure",0,"","02 janvier 2024%"
"190","CAEN","PARIS-ST-LAZARE","14h25","16h31","A l'heure",0,"","02 janvier 2024%"
"191","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","16h28","17h48","A l'heure",0,"","02 janvier 2024%"
"192","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","17h34","18h55","A l'heure",0,"","02 janvier 2024%"
"193","CAEN","PARIS-ST-LAZARE","16h57","19h01","A l'heure",0,"","02 janvier 2024%"
"194","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","17h22","19h30","Non",36,"Conséquence du heurt d'un sanglier par le train n°3319 à proximité d'Évreux et inondation des voies à Pont-l'Évêque","02 janvier 2024%"
"195","CHERBOURG","PARIS-ST-LAZARE","16h47","19h56","Non",12,"Conséquence du heurt d'un sanglier par le train n°3319 à proximité d'Évreux","02 janvier 2024%"
"196","CHERBOURG","PARIS-ST-LAZARE","17h39","21h03","Non",18,"Conséquence du heurt d'un sanglier par le train n°3319 à proximité d'Évreux et panne d'un passage à niveau à Bueil","02 janvier 2024%"
"197","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","20h35","21h53","Non",8,"","02 janvier 2024%"
"198","CHERBOURG","PARIS-ST-LAZARE","19h17","22h51","A l'heure",0,"","02 janvier 2024%"
"199","PARIS-ST-LAZARE","CHERBOURG","06h12","09h36","A l'heure",0,"","02 janvier 2024%"
"200","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","07h09","08h24","A l'heure",0,"","02 janvier 2024%"
"201","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","07h27","09h40","A l'heure",0,"","02 janvier 2024%"
"202","PARIS-ST-LAZARE","CAEN","08h29","10h36","A l'heure",0,"","02 janvier 2024%"
"203","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","09h10","10h24","A l'heure",0,"","02 janvier 2024%"
"204","PARIS-ST-LAZARE","CAEN","09h59","12h03","A l'heure",0,"","02 janvier 2024%"
"205","PARIS-ST-LAZARE","CHERBOURG","10h59","14h06","A l'heure",0,"","02 janvier 2024%"
"206","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","11h09","12h24","A l'heure",0,"","02 janvier 2024%"
"207","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","12h30","14h37","A l'heure",0,"","02 janvier 2024%"
"208","PARIS-ST-LAZARE","CHERBOURG","12h59","16h06","A l'heure",0,"","02 janvier 2024%"
"209","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","13h10","14h25","A l'heure",0,"","02 janvier 2024%"
"210","PARIS-ST-LAZARE","CAEN","13h56","16h02","A l'heure",0,"","02 janvier 2024%"
"211","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","15h09","16h24","A l'heure",0,"","02 janvier 2024%"
"212","PARIS-ST-LAZARE","CHERBOURG","15h58","19h06","A l'heure",0,"","02 janvier 2024%"
"213","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","16h08","18h20","Non",23,"","02 janvier 2024%"
"214","PARIS-ST-LAZARE","SERQUIGNY","16h30","18h16","A l'heure",0,"","02 janvier 2024%"
"215","PARIS-ST-LAZARE","CHERBOURG","16h59","20h16","Non",9,"","02 janvier 2024%"
"216","PARIS-ST-LAZARE","CAEN","17h09","19h16","Non",26,"Conséquence du heurt d'un sanglier par le train n°3319 à proximité d'Évreux","02 janvier 2024%"
"217","PARIS-ST-LAZARE","SERQUIGNY","17h30","19h20","A l'heure",0,"","02 janvier 2024%"
"218","PARIS-ST-LAZARE","CHERBOURG","17h59","21h15","A l'heure",0,"","02 janvier 2024%"
"219","PARIS-ST-LAZARE","CAEN","18h08","20h21","A l'heure",0,"","02 janvier 2024%"
"220","PARIS-ST-LAZARE","SERQUIGNY","18h30","20h20","A l'heure",0,"","02 janvier 2024%"
"221","PARIS-ST-LAZARE","CHERBOURG","18h59","22h20","Non",39,"","02 janvier 2024%"
"222","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","19h08","21h23","Non",57,"Panne d'un passage à niveau à Bueil et inondation des voies à Pont-l'Évêque","02 janvier 2024%"
"223","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","19h30","20h49","Non",28,"","02 janvier 2024%"
"224","PARIS-ST-LAZARE","CAEN","19h59","22h02","Non",25,"","02 janvier 2024%"
"225","PARIS-ST-LAZARE","CHERBOURG","20h59","00h14","A l'heure",0,"","02 janvier 2024%"
"226","GRANVILLE","PARIS-VAUGIRARD","04h50","08h16","A l'heure",0,"","02 janvier 2024%"
"227","GRANVILLE","PARIS-MONTPARNASSE","05h56","09h17","A l'heure",0,"","02 janvier 2024%"
"228","GRANVILLE","PARIS-MONTPARNASSE","09h00","12h06","Non",14,"Panne d'un signal entre Montfort-l'Amaury et Neaufles- Auvergny","02 janvier 2024%"
"229","ARGENTAN","PARIS-VAUGIRARD","12h12","14h15","A l'heure",0,"","02 janvier 2024%"
"230","GRANVILLE","PARIS-MONTPARNASSE","11h56","15h06","Non",6,"","02 janvier 2024%"
"231","GRANVILLE","PARIS-MONTPARNASSE","15h53","19h15","A l'heure",0,"","02 janvier 2024%"
"232","GRANVILLE","PARIS-MONTPARNASSE","18h50","22h06","A l'heure",0,"","02 janvier 2024%"
"233","PARIS-MONTPARNASSE","GRANVILLE","07h32","10h50","A l'heure",0,"","02 janvier 2024%"
"234","PARIS-MONTPARNASSE","ARGENTAN","09h45","11h43","A l'heure",0,"","02 janvier 2024%"
"235","PARIS-MONTPARNASSE","GRANVILLE","10h54","13h54","Non",6,"Panne d'un signal entre Montfort-l'Amaury et Neaufles- Auvergny","02 janvier 2024%"
"236","PARIS-MONTPARNASSE","GRANVILLE","13h54","17h00","Non",21,"","02 janvier 2024%"
"237","PARIS-VAUGIRARD","GRANVILLE","17h13","20h39","A l'heure",0,"","02 janvier 2024%"
